class,"(1, 1)","(3, 1)","(5, 1)","(7, 1)","(9, 1)","(1, 3)","(3, 3)","(5, 3)","(7, 3)","(9, 3)","(1, 5)","(3, 5)","(5, 5)","(7, 5)","(9, 5)","(1, 7)","(3, 7)","(5, 7)","(7, 7)","(9, 7)","(1, 9)","(3, 9)","(5, 9)","(7, 9)","(9, 9)"
n01531178_10484,4.063343524932861,2.583603858947754,1.109217643737793,2.3612680435180664,2.7822117805480957,2.725853443145752,1.5516767501831055,0.5717267990112305,1.0033960342407227,1.807332992553711,1.1901416778564453,0.11756610870361328,0.22327518463134766,0.45805835723876953,1.1383180618286133,1.676912784576416,0.5505638122558594,0.2408590316772461,1.2997608184814453,1.9520635604858398,1.7686333656311035,1.2884597778320312,1.8461546897888184,4.168418884277344,3.731390953063965
n01531178_10553,5.131287574768066,3.2067246437072754,0.4581785202026367,2.3328542709350586,4.149946689605713,5.021487236022949,2.1174850463867188,0.04837226867675781,0.08238601684570312,1.9355382919311523,4.117371082305908,0.25775146484375,0.0919809341430664,0.055145263671875,2.651012420654297,4.398168087005615,1.1135406494140625,1.0984249114990234,2.4501824378967285,5.236322402954102,5.07484245300293,4.375192165374756,5.217404842376709,5.456384658813477,6.1565470695495605
n01531178_10565,8.831750869750977,6.400730609893799,9.556154251098633,9.195032119750977,8.70303726196289,7.77068567276001,0.14385509490966797,7.269888401031494,8.432058334350586,9.030410766601562,8.330365180969238,0.22425270080566406,7.493157863616943,6.745358467102051,7.252043724060059,8.935281753540039,7.812702655792236,6.411200046539307,5.301743030548096,7.730611801147461,7.95855188369751,7.950573921203613,6.129181385040283,5.461437702178955,6.662543296813965
n01531178_10581,6.3371782302856445,6.5886006355285645,7.113058567047119,7.306427478790283,7.341093063354492,4.817700386047363,5.922665596008301,5.995244979858398,6.987739086151123,6.4621148109436035,1.2762222290039062,0.3668985366821289,2.5879745483398438,5.2831315994262695,6.2840046882629395,3.8179173469543457,0.6411027908325195,0.6559438705444336,0.8763446807861328,5.22797155380249,5.301468372344971,4.1496171951293945,2.4070911407470703,4.566763401031494,5.165432453155518
n01531178_1059,3.728724956512451,2.883523464202881,2.510417938232422,2.8343591690063477,5.151205539703369,1.8015918731689453,0.6691007614135742,0.19519519805908203,0.8480463027954102,2.659453868865967,1.6191434860229492,0.37033653259277344,1.1377134323120117,0.5163717269897461,1.7462434768676758,3.1214089393615723,1.4002656936645508,2.851454734802246,0.8920316696166992,0.9656219482421875,3.5686745643615723,3.680756092071533,3.6656126976013184,3.0846104621887207,3.8140077590942383
n01531178_10609,6.761127948760986,6.1670684814453125,4.21816873550415,1.3197050094604492,2.859377861022949,6.746451377868652,3.091187000274658,0.8320121765136719,0.9294662475585938,2.9639458656311035,6.824525356292725,1.3311729431152344,0.053619384765625,0.7146387100219727,4.490695953369141,2.960435390472412,4.548814296722412,1.2012863159179688,3.227623462677002,3.621706008911133,4.100411415100098,3.7933897972106934,3.3830418586730957,3.6384825706481934,4.169198513031006
n01531178_10630,4.580454349517822,5.044981956481934,3.5618181228637695,5.399355411529541,5.7818922996521,4.574288845062256,3.1056346893310547,2.7611522674560547,5.138792514801025,6.099780082702637,4.105977535247803,1.6524057388305664,1.9446821212768555,3.0668392181396484,5.480912208557129,3.0983080863952637,3.124025821685791,2.8533849716186523,3.779849052429199,4.360603332519531,3.551633358001709,3.503256320953369,3.6282153129577637,5.036356449127197,3.5964627265930176
n01531178_10633,5.168039321899414,5.491211891174316,5.72262716293335,5.641920566558838,5.570180416107178,4.447988033294678,4.649688720703125,5.178614139556885,5.822336196899414,5.419516086578369,0.4735536575317383,1.269883155822754,3.0104589462280273,4.070215702056885,4.897581577301025,3.416198253631592,3.0715274810791016,4.211149215698242,3.5548667907714844,4.058834552764893,4.716832160949707,4.7981390953063965,5.066779136657715,4.407893180847168,4.261834144592285
n01531178_10634,5.347468376159668,4.728011131286621,4.890887260437012,6.025958061218262,6.179326057434082,4.075201988220215,2.881883144378662,4.121081829071045,4.534365653991699,4.975258827209473,1.2424230575561523,0.573512077331543,3.0951313972473145,3.7681870460510254,4.883292198181152,1.7858047485351562,3.3586854934692383,4.217870235443115,4.6227498054504395,6.146785259246826,2.552445888519287,3.1632394790649414,3.648688793182373,5.102187156677246,5.925939559936523
n01531178_10679,5.6079182624816895,4.920627593994141,5.558892250061035,5.642000198364258,6.020299434661865,3.8904919624328613,4.326256275177002,5.794992446899414,5.84902286529541,5.870906829833984,0.02966594696044922,0.37110137939453125,1.197779655456543,2.0207948684692383,4.898813724517822,0.21910667419433594,1.426163673400879,1.9423093795776367,2.7602038383483887,5.152357578277588,4.330929756164551,4.988054275512695,4.882089614868164,5.162768363952637,5.278523921966553
n01531178_10690,3.358471393585205,1.8637971878051758,1.9155831336975098,2.3851771354675293,3.7491297721862793,2.1984314918518066,1.0919532775878906,1.3349113464355469,2.4416708946228027,1.6532320976257324,2.002786636352539,0.5301351547241211,0.017004966735839844,0.4018287658691406,0.1053934097290039,3.3700337409973145,3.0079946517944336,3.552546977996826,2.424323558807373,2.2468018531799316,4.096639156341553,3.8285861015319824,3.512007713317871,3.2926230430603027,3.5977702140808105
n01531178_10738,4.095606327056885,3.6823477745056152,5.291209697723389,6.364789009094238,6.042222023010254,3.4712343215942383,0.6227741241455078,1.50738525390625,4.730042934417725,5.6912384033203125,5.325191974639893,0.8412542343139648,0.053737640380859375,1.9171419143676758,5.731030464172363,6.019871711730957,2.973794460296631,0.021678924560546875,0.09376144409179688,2.8332695960998535,5.962088108062744,4.856533050537109,1.643484115600586,0.10726642608642578,2.730318546295166
n01531178_10742,6.539493083953857,6.513544082641602,6.454387664794922,6.57318115234375,5.6591033935546875,6.9537248611450195,7.063336372375488,6.373311996459961,6.664802551269531,6.699487686157227,7.346108436584473,3.93861722946167,4.677409648895264,6.295487403869629,7.577973365783691,5.61112642288208,6.695545196533203,4.021888732910156,6.368757247924805,8.181462287902832,8.229717254638672,8.25013542175293,7.292551040649414,7.856420993804932,7.839931488037109
n01531178_10755,3.2070555686950684,1.8568739891052246,0.1571807861328125,0.035675048828125,3.714911460876465,1.6887292861938477,0.007488250732421875,0.002323150634765625,0.2670326232910156,2.928528308868408,1.94413423538208,0.4766874313354492,0.47130680084228516,1.4765853881835938,2.933366298675537,2.031130790710449,1.7506046295166016,1.9969482421875,3.6095032691955566,5.438180923461914,3.0884251594543457,2.137573719024658,1.9231758117675781,4.236395835876465,5.531678199768066
n01531178_10798,7.697869777679443,8.830833435058594,6.076560020446777,5.529628753662109,5.869739532470703,8.821056365966797,7.4420294761657715,4.003647804260254,1.5026955604553223,6.366946697235107,7.964414596557617,6.508716583251953,3.1972222328186035,4.346771717071533,5.842657089233398,7.725498199462891,5.095088005065918,5.989954948425293,7.783876895904541,7.683581829071045,7.938735008239746,7.562155246734619,7.48171329498291,6.798920631408691,6.000552654266357
